,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,url
1906_2,0.0028649960802788555,0.007012753032589838,0.0,0.010582980674214,0.01588601940212558,0.06362912996094994,0.002322039503071161,0.006706800750364919,0.001229492592475141,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/2.html
1906_3,0.0,0.006987948772328392,0.0,0.002648921012633813,0.043423735006611695,0.0,0.0095470256445313,0.0015755591176948498,0.0014663794300986983,0.004593581500653593,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/3.html
1906_4,0.0,0.04110797544497101,0.0015303052010146837,0.0,0.016524560325896786,0.0,0.02284823012600388,0.009632005892089542,0.0009812127603256024,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/4.html
1906_5,0.0,0.0,0.0,0.002699024841325859,0.002174042737990702,0.03017196815427331,0.00045786232928297053,0.010701770533860698,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/5.html
1906_6,0.0,0.014510363827846696,0.0,0.004401790887876267,0.0028183744572969137,0.0,0.0067038033494104384,0.04709719921236096,0.02975764614008144,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/6.html
1906_7,0.0,0.002906157427061097,0.0,0.0024095412123766227,0.04559879885476625,0.0,0.0,0.0020133031762577555,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/7.html
1906_8,0.014872136420103379,0.0,0.0,0.09408243609293114,0.0,0.025696381119080635,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/8.html
1906_9,0.0004979600426309432,0.0,0.0,0.0,0.0,0.086412842566135,0.0,0.0,0.00800619790951408,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/9.html
1906_10,0.0,0.008982853719715377,0.0,6.985113245941496e-05,0.019695586168980768,0.0,0.00390422143572102,0.004374357793055293,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/10.html
1906_11,0.0,0.0,0.0,0.0,0.0,0.08302961791770166,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/11.html
1906_12,0.0,0.0,0.008880495037485295,0.0,0.03374239745237406,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/12.html
1906_13,3.6619870830935665e-05,0.0,0.0,0.0,0.05852663483428236,0.0,0.009032334154465613,0.00047948098077172724,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/13.html
1906_14,0.0016703090434418994,0.0,0.0,0.001974910606504787,0.0018805367320834944,0.038637357539674094,0.0,0.0050087617617111625,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/14.html
1906_15,0.0,0.0007042566853729176,9.972152370586016e-05,0.0014112969489522582,0.011978506104360253,0.0,0.0,0.01607522106879263,0.020019257193286982,0.004052931677456221,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/15.html
1906_16,0.0098206839037671,0.0,0.0,0.05914837375786995,0.04644650571392955,0.021078980534390546,0.0,0.013975721327379497,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/16.html
1906_17,0.0013881916201531638,0.0002500423516278207,0.0,0.015694295808174347,0.015814139069285974,0.003046394231999744,0.002516566952846897,0.007455788817317274,0.006091353016856158,0.006615290612996142,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/17.html
1906_18,0.02004317975439004,0.006155946459755502,0.0029822241728818455,0.0036424856342644712,0.023204335729843182,0.010243236088715503,9.37713450943311e-05,0.0013616006017162484,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/18.html
1906_19,0.0,0.10614654859711857,0.0,0.0,0.0,0.012057700617438457,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/19.html
1906_20,0.0,0.009403758682426468,0.0,0.000655756182100045,0.0046633516222692245,0.0,0.0,0.009495537738815448,0.0,0.040871005486774956,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/20.html
1906_21,0.001327140785389355,0.030156025646580046,0.0,0.026820844730673553,0.0,0.0,0.010410707653141742,0.05597552517448115,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/21.html
1906_22,0.0,0.01728340558979797,0.0,0.0,0.004936086816571938,0.0,0.0,0.002879294748980664,0.0,0.020624241333974665,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/22.html
1906_23,0.0,0.0050807134029308915,0.004708931394219844,0.0002930272889036966,0.00909180857400013,0.0,0.00994500245446287,0.0033305765483178733,0.00023852662692344984,0.0013308878002120102,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/23.html
1906_24,0.0,0.0700766245288741,0.0,0.0,0.012600388708165001,0.0,0.0,0.006401300591868906,0.001911511465896514,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/24.html
1906_25,0.0,0.049346192594271386,0.02377465574505067,0.0,0.0,0.0,0.0,0.011996040708694486,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/25.html
1906_26,0.0,0.019727374912982532,0.0,0.014562367818170495,0.0009453523202450171,0.016350097830246695,0.0,0.0543119387524729,0.0052121445981085125,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/26.html
1906_27,0.0,0.0,0.0,0.005366926475331896,0.007198089108011878,0.056934904817616414,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/27.html
1906_28,0.0,0.0,0.0,0.07725982054495005,0.0003471263693674155,0.0,0.0,0.04580174811493279,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/28.html
1906_29,0.0005669956205457827,0.0032774009727847045,0.0,0.004384087528734695,0.014593995342947315,0.0,0.0014265778921216947,0.003830391223312889,0.0012439692792349287,0.007661686707955636,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/29.html
1906_30,0.0002600180411453505,0.0,0.001538657540171248,0.0,0.0037545975903464745,0.010654456690793786,0.0027073234418424938,0.03282403477941862,0.007510057869750018,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/30.html
1906_31,0.0,0.011597220773511455,0.007131871303090807,0.0,0.028509552840170312,0.0,0.0003318329353618346,0.0025680614300824427,0.003379466883794164,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/31.html
1906_32,0.0,0.03074191192832508,0.0075606337519962315,0.0,0.021225014359654196,0.0009026518696206412,1.569905446694996e-05,0.002369501914211263,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/32.html
1906_33,0.0,0.006279564461608084,0.0,0.0,0.016001410437653924,0.0,0.0,0.0,0.0,0.017092477599272272,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/33.html
1906_34,0.0,0.008228526775165904,0.0,0.06632939888068037,0.004870783531936288,0.0,0.0042992072082773045,0.0017699337367907762,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/34.html
1906_35,0.0,0.0,0.0,0.0,0.0,0.09579156247951058,0.0,0.0,0.012756936960021743,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/35.html
1906_36,0.0,0.0,0.0,0.08580141000647688,0.0,0.0,0.038590388467967016,0.03819095633487586,0.004561836662876206,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/36.html
1906_37,0.0,0.0,0.0,0.0016091043226591061,0.002985502878389416,0.07214900998278449,0.0,0.01249914273017608,0.004982290668637218,0.00021945390908414836,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/37.html
1906_39,0.0010332273260392467,0.0,0.0,0.004428505302757505,0.019242658154881374,0.006594175782268914,0.0006820344783675626,0.01201335957291094,0.01266428804483005,0.005021788452611956,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/39.html
1906_41,0.0,0.002031416646270368,0.00046365635827607434,0.0,0.017652469622094796,0.0,0.0,0.0011075701429980173,0.0,0.009641882722856892,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/41.html
1906_42,0.0,0.0033434952272840424,0.0,0.0,0.018513632402414215,0.0,0.0,0.0,0.0,0.041417965823508186,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/42.html
1906_43,0.0,0.0010742361043164271,0.0,0.002966714888845274,0.027975728655179836,0.0,0.0006139190704329265,0.0,0.0,0.008133780611878225,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/43.html
1906_44,0.0,0.0,0.0,0.0,0.03719145618825291,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/44.html
1906_45,0.0,0.0,0.0,0.0016344849849893263,0.009188219101213979,0.07845620012483952,0.0,0.00609395490066496,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/45.html
1906_47,0.00014493028146762615,0.05477732095627811,0.0,0.0,0.0044754891901648474,0.002873689405212216,0.003664745958149633,0.012963363315632444,0.0012381053822650319,0.02974779058602233,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/47.html
1906_48,0.0,0.0,0.0,0.004230097094779428,0.045969445649946025,0.0,0.0,6.838589374984368e-05,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/48.html
1906_49,0.0,0.0047205544590245875,0.0009731882583674949,0.0,0.011812971264922895,0.020167789517390483,0.0,0.0026209553902560895,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/49.html
1906_50,0.0,0.035396310080482024,0.0,0.005392622992403675,0.0,0.01000618140358151,0.0,0.005873667693043514,0.0,0.021072367972527473,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/50.html
1906_51,0.0,0.008927910826557372,0.0,0.013229100726595411,0.019742009869518316,0.0,0.026149296822731077,0.00567501569663675,0.002517989538783507,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/51.html
1906_52,0.0,0.0017057329176684386,0.0007439019534928864,0.01636362273581816,0.0,0.001337814416605945,0.0,0.04733046500596018,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/52.html
1906_53,0.0,0.02070838286450585,0.0,0.0,0.007222282651653409,0.0,0.0,0.004161528859921945,0.0,0.06111130269760215,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/53.html
1906_54,0.0,0.0036368463022758988,0.0,0.0,0.008408958543087297,0.04396219091426276,0.0005817956366978948,0.037767034798920684,0.003533006073984832,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/54.html
1906_55,0.0002625184921994137,0.0019839816072942454,0.0,1.2348494653707581e-05,0.009186570721755693,0.0,0.0,0.0036217532744248415,0.0015681464325811403,0.005674044878244359,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/55.html
1906_56,0.0,0.0,0.0,0.000995851879879682,0.03367363567524038,0.0,0.0,0.0,0.0,0.05325750706657284,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/56.html
1906_57,0.0,0.002081162045833726,0.00287784912316108,0.012898106313323209,0.008193384600088005,0.06653751552693353,0.0,0.004193055275074791,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/57.html
1906_58,0.0,0.0,0.0,0.0022199651114657155,0.05281769689714145,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/58.html
1906_59,0.0,0.025232778958725503,0.0,0.0008420743949675354,0.045336325414469546,0.0,0.003087255467195703,0.0018135881122351922,0.0,0.006119430440404923,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/59.html
1906_60,0.0,0.009349273108018415,0.0,0.011213202723839733,0.022520989591795954,0.005484970551744745,0.018596204831298663,0.012798486891359883,0.00128213078012208,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/60.html
1906_61,0.001472842596473822,0.011163144760794785,0.0,0.0031348429086704922,0.05942834203704194,0.0,0.003468654613717952,0.021608907700773596,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/61.html
1906_62,0.0,0.0,0.0,0.0,0.010952491152663616,0.020130247578565706,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/62.html
1906_63,0.0,0.0,0.004706168446221382,0.02032011188173192,0.0019936782974245113,0.059902615837890465,0.0,0.004694266626914678,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/63.html
1906_64,0.0,0.0,0.007715991407756898,0.0,0.09143942586368119,0.0,0.0,0.0,0.0,0.0007417344280797093,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/64.html
1906_65,0.0,0.0,0.052781902616624854,0.0,0.031768442777282906,0.0,0.0,0.002487922987806612,0.00029366318093059434,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/65.html
1906_66,0.0,0.010699845983941495,0.0,0.0,0.0065958281518711396,0.0032121772160432858,0.019631088702184357,0.030963781116177997,0.0014444672446793413,0.03509705427383023,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/66.html
1906_67,0.0,0.0,0.013767128775606895,0.0,0.0,0.0,0.007980172549553844,0.05345186996864,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/67.html
1906_68,0.0017354283249385778,0.03007172719943964,0.0,0.002293967962685008,0.0,4.912532947194694e-05,0.0,0.03253084108205638,0.001583158219898173,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/68.html
1906_69,0.0,0.0,0.0,0.0,0.002142776347479778,0.00413717361191053,0.0,0.01013951121843067,0.09159866529045411,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/69.html
1906_70,0.0,0.0737024090215024,0.0,0.0,0.0,0.010851031628181339,0.0,0.0,0.0040846787233709035,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/70.html
1906_71,0.0,0.006911202179692466,0.0,0.0027972190426232744,0.013799660545832253,0.0,0.11227370635383171,0.0,0.001700020443567902,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/71.html
1906_72,0.0,0.009249831389267884,0.0008062511015079876,0.005826690380657082,0.016656577595151895,0.0,0.09631485127951638,0.0020756315392546944,0.007565281387123756,0.011753586348811379,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/72.html
1906_73,0.0,0.008924697664524254,0.0,0.00147645942169491,0.034304893520070136,0.0,0.0,0.0016395516968762333,0.0,0.004783367214279159,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/73.html
1906_74,0.0,0.003414413705345595,0.0,0.0,0.02338264798826399,0.05505459817006642,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/74.html
1906_75,0.0,0.015129939490326882,0.00016433146284051747,0.0,0.002519286233720263,0.0,0.0,0.06332661494559351,0.02976254271349774,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/75.html
1906_77,0.0,0.0012022831579217204,0.0,0.009794223538256354,0.03761072032987817,0.00011634574487075003,0.012556966912601643,0.0022973207078793496,0.0,0.009884126410679142,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/77.html
1906_78,0.0,0.0,0.0,0.0,0.0019728930061143684,0.0163723823396897,0.005668481612253105,0.01602272848835343,0.06606081417367261,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/78.html
1906_79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08024646386549526,0.0110772682095076,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/79.html
1906_80,0.003677712564294119,0.0017893574057899868,0.0006748315533766713,0.0,0.02012871783305255,0.027972768915730112,0.02239126056013893,0.0033385433489193325,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/80.html
1906_82,0.0,0.006306931316002298,0.0,0.0,0.00952940740189704,0.06856123938146069,0.0,0.0,0.0,0.005451249902877282,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/82.html
1906_83,0.0,0.011793697569493021,0.0,0.004627987126023857,0.0030951612776221335,0.0,0.0006134339174913222,0.040895786477838314,0.03659235203754081,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/83.html
1906_84,0.0,0.033681524900321266,0.0,0.0035517540981649573,0.0011446050339850924,0.0,0.018441109251860474,0.006967348876581189,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/84.html
1906_85,0.0,0.0,0.0,0.0,0.02138226238428552,0.050685405571315754,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/85.html
1906_86,0.0,0.0031970054771456287,0.0017133738690201087,0.0011438224047116384,0.018245491999318044,0.0,0.0,0.0,0.0,0.015016090842572537,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/86.html
1906_87,0.001723931122699893,0.0025689425909788772,0.0,0.021248069838878246,0.0,0.0008717703203163372,0.023431127105477047,0.0602508072758315,0.0030343584612815863,0.0012959420076360214,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/87.html
1906_88,0.0,0.0,0.0,0.005681716516379115,0.06781490900671347,0.0,0.0,0.0026137412424910656,0.0006721202439902448,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/88.html
1906_90,0.0,0.03129664663926354,0.0,0.0,0.00940126378190312,0.0,0.0,0.0,0.0,0.017148603328660198,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/90.html
1906_91,0.0003252942813871331,0.0009546675648215561,0.0,0.0,0.007829740187234143,0.0004936684807042194,0.0,0.0012938870553038332,0.0014980074863465817,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/91.html
1906_92,0.0,0.02521966686867108,0.0,0.001879402289802583,0.04026498871556322,0.0,0.023655294950543138,0.013868917850647899,0.0003741418816191942,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/92.html
1906_93,0.0,0.0,0.0,0.0,0.0013142577064270394,0.0,0.0,0.0011917354533360323,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/93.html
1906_94,0.0,0.0,0.07497691906553591,0.0023093971270822695,0.07017643874974594,0.0,0.0,0.013825923857373143,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/94.html
1906_97,0.0012843082190840324,0.0,0.0,0.0,0.04185235892107679,0.0006643551217042816,0.01115337439114055,0.001451569926824287,0.00011411831461731874,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/97.html
1907_1,0.0,0.00306400651931984,0.0,0.0,0.008890226087730374,0.0,0.0,0.0,0.0,0.0014784120748628623,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/1.html
1907_2,0.0008473596229336922,0.0,0.0,0.0067989721351565694,0.02292089352090726,0.0,0.0,0.00657815879950401,0.002631256432905973,0.00924410267701888,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/2.html
1907_3,0.0,0.004790328452139607,0.0,0.0,0.019908114383902893,0.0,0.0,0.005904662062536904,0.008446272828339471,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/3.html
1907_4,0.0,0.0043645310288545425,0.0,0.0,0.036443429203592614,0.0,0.0,0.0,0.0049288153377496,0.0007378306968166827,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/4.html
1907_5,0.0,0.0996609289468735,0.0,0.0010396550884884104,0.0,0.0,0.0,0.01110217760055899,0.0023260498016600397,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/5.html
1907_6,0.0,0.0032853745506488275,0.0,0.008197062591049449,0.016781911959097805,0.0,0.0008998162649922131,0.00035581321750626985,0.0003913465932553874,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/6.html
1907_7,0.0,0.0,0.0,0.05186679270213595,0.0,0.010711208321662566,0.0,0.02460474781209741,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/7.html
1907_8,0.0,0.002366932288468439,0.0036184538018053784,0.014904980098963452,0.0,0.0,0.013603848440241866,0.014572415777056645,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/8.html
1907_9,0.0,0.0,0.004648991045326517,0.0,0.03314058523109013,0.0,0.016771091396729602,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/9.html
1907_10,0.0,0.0,0.0,0.04780008651791558,0.0,0.0,0.0,0.027104037539709212,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/10.html
1907_11,0.0,0.0059595919434342,0.0,0.01156832298513468,0.044717345292290794,0.0,0.019966341702669282,0.0,0.0,0.005690667833975515,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/11.html
1907_12,0.0,0.021401149084788698,0.0,0.0,0.0,0.0,0.006790763354150782,0.067096981102328,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/12.html
1907_13,0.0,0.0,0.0,0.0066389777443103485,0.0018195542298225088,0.07148434553794655,0.0,0.02995387064204556,0.0028694862459248014,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/13.html
1907_14,0.0,0.023889996043331238,0.0,0.0,0.00016541902404746466,0.0,0.0,0.08405232283795527,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/14.html
1907_15,0.0,0.0029645526952961827,0.0,0.0923113008805701,0.002554162448461949,0.0007302509475855874,0.0,0.012259314211940622,0.0,0.0006228433374031502,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/15.html
1907_16,0.0,0.017286186622241635,0.0,0.0,0.020585759206312393,0.0,0.0,0.0,0.0,0.019248546291403407,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/16.html
1907_17,0.0,0.06233424969765495,0.0,0.001028289213465842,0.00420159937578106,0.0,0.0,0.0,0.0,0.017149727983061778,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/17.html
1907_18,0.0005346744924620987,0.0,0.0,0.0,0.0,0.019553034818331646,0.0,0.0036334530758789126,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/18.html
1907_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11041438985763893,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/19.html
1907_20,0.0012793566856211375,0.012513299772229959,0.0018991300064034912,0.0,0.041409597212921714,0.0,0.002911504570077846,4.6655102099952326e-05,0.0,0.04367373467013176,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/20.html
1907_21,0.0,0.0016618422383472189,0.0,0.0,0.02512994249610625,0.0,0.0,0.0,0.0005314932968032029,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/21.html
1907_22,0.00018552826121707983,4.080697326511427e-05,0.0,0.0,0.014215437146117962,0.0,0.0,0.0004283372841601681,0.0001944185186769017,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/22.html
1907_23,0.0,0.0041808830550726225,0.0025639572395432094,0.001315251558068061,0.01117406454551991,0.0,0.0028017115751043584,0.003937522531306107,0.003568091168385785,0.0362562605128155,http://classic.austlii.edu.au/au/cases/cth/HCA/1907/23.html
