,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,url
1938_22,0.0,0.0,0.0,0.0011353835648549567,0.0006077238991105532,0.0,0.0,0.0003989548881537506,0.004754822237007266,0.0,0.0,0.0,0.0010360883074590876,0.02342290501924861,0.0,0.03239815577267884,0.0,0.0,0.0,0.003149663984046048,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/22.html
1938_23,0.0,0.0,0.0,0.0057359896045239625,0.0,0.07415938849653401,0.0009591495435457364,0.0,0.003304514183060291,0.0,0.0,0.027581232633970845,0.0,0.0,0.0,0.0,0.0,0.0,0.026999299610646742,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/23.html
1938_24,0.0021855939027849536,0.0027241323271019456,0.02266939070328533,0.0,0.0004656053106388203,0.0,0.09733898949383507,0.0,0.0,0.0,0.0022866638817932846,0.0,0.0,0.01596298472664785,0.0,0.0,0.029121788634094918,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/24.html
1938_25,0.0,0.010452224985830238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009041170449696786,0.0,0.0,0.10906497588692989,0.0,0.0,0.0,0.0,0.009462059001220676,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/25.html
1938_26,0.0,0.007356947019493041,0.0005158573525242036,0.0,0.0,0.0,0.0010848699164013101,0.0035065053462750117,0.0,0.04760176632050172,0.0,0.0,0.0,0.050848839987895154,0.0,0.00022267440087424663,0.0,0.0,0.00906744870383443,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/26.html
1938_27,0.04237414238807968,0.0010581799656503334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019661444648674787,0.0,0.0,0.0,0.0,0.0,0.12760251073456566,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/27.html
1938_28,0.0,0.022055367025032867,0.0,0.0014517061177870903,0.006836139032185046,0.0,0.007849068959307799,0.0,0.0031837898513054535,0.0,0.0001543476539222478,0.0,0.0,0.023259410524750418,0.0,0.0,0.0,0.0015089495007106317,0.0,0.0024525416115807413,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/28.html
1938_29,0.0,0.005152137206282799,0.0,0.04168400238710303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00397418759455102,0.09854834886787904,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/29.html
1938_30,0.018678552902391513,0.0,0.022136079715960943,0.0,0.017779982906734926,0.0,0.011898688919631403,0.10224279000752648,0.0,0.00041933727364708,0.0,0.008650995535355008,0.0,0.006752249467331719,0.0,0.0,0.0,0.0,0.03467724754383536,0.0006259929298928503,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/30.html
1938_31,0.0,0.014304324376765267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033801637939635074,0.0,0.0,0.0,0.0,0.0,0.07368890230708629,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/31.html
1938_32,0.053230327932153994,0.0,0.0,0.0,0.0,0.0007834634331371032,0.0,0.0,0.13759324361551153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064532235386417615,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/32.html
1938_33,0.0,0.0,0.0,0.0,0.0,0.0,0.16996458406326598,0.0,0.0,0.0,0.0,0.010306453201624117,0.0,0.0,0.00025820289317079136,0.009001784622242265,0.0,0.0,0.004477742933492001,0.006152970934389241,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/33.html
1938_34,0.0,0.03161114781201122,0.0,0.0,0.005542036148587408,0.0,0.0,0.0,0.0,0.011708627280354274,0.0011868119837239604,0.004074726666230852,0.05679489895913236,0.004218197686155046,0.0,0.006393944213473901,0.0,0.0028046471264650524,0.0,0.001097478169260734,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/34.html
1938_35,0.0,0.0,0.0,0.0,0.0,0.01860671639584115,0.0,0.0,0.0,0.0002082129763757714,0.0,0.0,0.0,0.008045895187199321,0.0,0.10748198425980693,0.0,0.0,0.0,0.0032182693390850775,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/35.html
1938_36,0.0,0.04823426837264539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10815262521752836,0.0,0.0,0.00047387150673133414,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/36.html
1938_37,0.0,0.0,0.0,0.0,0.03638269959674874,0.0,0.0,0.0,0.0,0.027512154277554816,0.0,0.0,0.0,0.004710162848849462,0.0,0.0,0.0,0.0,0.015543295549419661,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/37.html
1938_38,0.0,0.0,0.0,0.005175281861849774,0.011351117078918636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03251289487254063,0.0,0.0,0.029129889241394195,0.0,0.052350929737704485,0.004403473337167996,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/38.html
1938_39,0.011666463581158559,0.0,0.0,0.0,0.0038227195428738167,0.08140481596767299,0.0,0.00861762086258473,0.0,0.0,0.0,0.0,0.0,0.008755995586719714,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/39.html
1938_40,0.0,0.0,0.0,0.0054540233916823,0.0,0.0,0.0,0.0,0.04009190146145275,0.0,0.0,0.08349188692635183,0.0,0.0,0.0,0.006592765625628743,0.0,0.0,0.0,0.005670026965519003,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/40.html
1938_41,0.0,0.0,0.11514088134024948,0.0,0.0,0.0,0.00016605720664802996,0.05253129326284029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/41.html
1938_42,0.0,0.0,0.0,0.0,0.0054199120018679405,0.0,0.0,0.0,0.0,0.0,0.0,0.012391912290294349,0.0793452248085897,0.0,0.0,0.0,0.0,0.004205064841057479,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/42.html
1938_43,0.0,0.013410257970246864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008103609396670567,0.0,0.0,0.0,0.0764462970331616,0.0,0.0011822736231376315,0.0,0.0,0.0014254459158361194,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/43.html
1938_44,0.0,0.004654637557294384,0.012500095392555866,0.0,0.0,0.0,0.015320434706822362,0.041665616090998114,0.0,0.0008020403506986891,0.0,0.0,0.0,0.03150743309018098,0.0,0.0016817149441297225,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/44.html
1938_45,0.0,0.027846088795859394,0.0,0.0003581552362764914,0.015310560458339548,0.0,0.0,0.0,0.0,0.06775607413971041,0.010502623120010214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/45.html
1938_46,0.0,0.0,0.0,0.0,0.0,0.10129512954468578,0.0,0.0,0.0,0.0,0.0,0.0,0.07817760731285768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/46.html
1938_47,0.0,0.0,0.0,0.00101972660131224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10940225162066956,0.0,0.0,0.0,0.0,0.0,0.006183255020699949,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/47.html
1938_48,0.0,0.0,0.0020464799050853234,0.08889325804549089,0.0,0.004520798786276318,0.0,0.0017289052564509755,0.013350808918657973,0.0,0.0,0.0,0.006969148835150653,0.0,0.04505628187873601,0.0,0.0,0.0,0.0,0.015153623591999007,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/48.html
1938_49,0.001925976189280146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009287597722504687,0.08093422068480861,0.0,0.0,0.0,0.0,0.00045461345144430027,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/49.html
1938_50,0.0,0.08147110754827241,0.0,0.0,0.0,0.0,0.0,0.007398951701884404,0.0,0.0,0.0,0.0,0.0,0.02416640807116011,0.0,0.015084807045753613,0.0,0.002345252919117744,0.012053655250821589,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/50.html
1938_51,0.0,0.0,0.0,0.09839118489774196,0.0,0.005657214709578203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032908312652044007,0.0,0.0,0.0,0.026851620183750757,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/51.html
1938_52,0.0,0.006199081833564362,0.0,0.00034404805876867754,0.005544786079413179,0.0,0.0006143614567786925,0.0,0.0,0.015847853075959525,0.003870311355738362,0.029069623116145422,0.0,0.0001403825786521612,0.0,0.003795909648090246,0.0,0.0,0.0008228946554954266,0.005510997467088689,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/52.html
1938_53,0.0,0.0,0.0044661441241357555,0.013098052018219737,0.002852446536226146,0.016619700642305345,0.0,0.0010320027444421247,0.02121027170726449,0.0,0.004440431402071809,0.0019625525553143962,0.0,0.0067731589875941476,0.0025944102826928705,0.0,0.0,0.0,0.008667890003246765,0.020048324587065895,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/53.html
1938_54,0.0,0.0,0.0,0.0,0.003800869968915679,0.0,0.0,0.013062000334786186,0.0,0.004946566399632629,0.0,0.0,0.0,0.08410191239128652,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/54.html
1938_55,0.0,0.0,0.0,0.0,0.0,0.00035962397226680656,0.0044319310240833135,0.0,0.0,0.0,0.0,0.0,0.0,0.07494073405724672,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/55.html
1938_56,0.004688942211969851,0.0,0.0,0.0,0.0,0.0006994060366330934,0.08786013601309073,0.00235340617653994,0.001017019711029044,0.0,0.0,0.012423139730575452,0.04062404684912188,0.0,0.0017418367892957484,0.0,0.0,0.0,0.0005113650808387677,0.004530636975496231,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/56.html
1938_57,0.10289694318076012,0.0,0.0,0.0,0.015125599566895707,0.0032027379091878654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002441754549788726,0.0,0.0,0.0,0.0,0.029466793122081683,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/57.html
1938_58,0.00242434280338144,0.0,0.0,0.0,0.002401811994160875,0.0,0.0,0.0,0.002171331683567931,0.0,0.0,0.0016871925685596778,0.0025974780828754607,0.0,0.0,0.0,0.0,0.21514552428219408,0.0,0.0016875258098134952,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/58.html
1938_59,0.006152273299766925,0.0,0.0,0.0,0.0,0.08695246516817307,0.0,0.0,0.0,0.0,0.0,0.028343102245574958,0.008180968291194756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/59.html
1938_60,0.05219041303339896,0.0,0.0,0.01967795477791065,0.0,0.004113179191646615,0.0,0.0,0.040723152791756596,0.0,0.0,0.008382174208484066,0.0,0.005739667080958418,0.0,0.0,0.0,0.0,0.020522298562611948,0.010800912666707392,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/60.html
1938_61,0.0,0.0,0.0,0.0,0.0,0.0010883966740385732,0.004300244143405108,0.0,0.0,0.0,0.0,0.0,0.0,0.06211694957333182,0.0,0.021969579320806246,0.0,0.004249819962402292,0.02361202919171723,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/61.html
1938_62,0.0,0.009698480689462342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017570884377367882,0.0,0.0,0.13916950683858678,0.001095383878861315,0.0,0.0004995025529294463,0.0008864749533887522,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/62.html
1938_63,0.0,0.009705208849811872,0.0,0.0,0.029459326868130693,0.0,0.0,0.0,0.0,0.01578428095800584,0.006039576927225337,0.0,0.0,0.002285277933814038,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/63.html
1938_64,0.00323258807940511,0.004040147817793827,0.0,0.0,0.0,0.0,0.0,0.0,0.0020199237944721993,0.03869996076188193,0.0,0.058735373533898884,0.0,0.00903808888214133,0.007617936184637825,0.0015756262929418666,0.008243660943446546,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/64.html
1938_65,0.0,0.0,0.004305303539489601,0.0,0.00024770750945555473,0.0,0.010937934047402788,0.0008005641786471634,0.0,0.0,0.0,0.008027061312922416,0.0,0.004464825756024909,0.0,0.0028562625091485753,0.0,0.0,0.0,0.018781247541028362,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/65.html
1938_66,0.0,0.00011104297669334874,0.0,0.0,0.0,0.0,0.0,0.005657558728628007,0.002674984200900638,0.0,0.0,0.0,0.0,0.027767643256096902,0.0,0.024000591087782804,0.0,0.0,0.0,0.07223639540497785,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/66.html
1938_67,0.0,0.0019387225793620932,0.0,0.0,0.0,0.0,0.0,0.0,0.0343170732328234,0.0,0.009174042495126126,0.0,0.00010643604250133646,0.0,0.0,0.0,0.13260015355136984,0.00020557210719999368,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/67.html
1938_68,0.11733329232706632,0.0,0.0,0.0,0.007731032104554575,0.0,0.004089177699949494,0.0,0.002239451891524604,0.0,0.0,0.00873943816169211,0.0,0.006393260952945694,0.0,0.007197416513632284,0.0007542880967961779,0.0,0.026193123011325283,0.00463013617779691,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/68.html
1938_69,0.11222914342457967,0.0025815405895565774,0.0,0.0,0.0,0.01008763512000323,0.0,0.0,0.0,0.0,0.0,0.0186760338493828,0.0,0.0007501448647770276,0.0,0.0,0.0025452670882834603,0.0,0.05732112267706821,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/69.html
1938_70,0.0,0.0005088835952287131,0.0,0.0,0.0,0.0,0.12031488347095365,0.009309111080085536,0.0,0.0,0.0034930531697401185,0.0,0.0,0.0,0.0,0.002441475454520121,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/70.html
1938_71,0.0,0.0,0.0,0.009652725007090936,0.0,0.00037940537630005847,0.0,0.0,0.012425796395477733,0.0075397723103936744,0.0,0.011451927037692057,0.0,0.01990477119753276,0.0,0.011320163032255397,0.0018465315831934588,0.0,0.005746416196244209,0.005278700650784631,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/71.html
1938_73,0.0387044855444193,5.7598222238207254e-05,0.0032600214267904117,0.0,0.0,0.0,0.0004544958094928254,0.0,0.03962491540052763,0.0,0.0,0.0016796208984136845,0.0,0.008703489969184259,0.005591216398928421,0.0,0.005021528411760827,0.0,0.01326682755314125,0.013619265305472058,http://classic.austlii.edu.au/au/cases/cth/HCA/1938/73.html
1939_1,0.004079477302991306,0.015544665133137025,0.0,0.0005226266538506095,0.0,0.011888713269464486,0.00013361291158510788,0.0,0.0015538209947358879,0.0,0.0,0.03856698898020485,0.0,0.006494470775596916,0.0,0.00134033556668665,0.0,0.0,0.0,0.014687490970826413,http://classic.austlii.edu.au/au/cases/cth/HCA/1939/1.html
1939_2,0.00046342867929465763,0.0011208590813802741,0.0,0.0,0.007697779922894467,0.0005742469576713878,0.0,0.0,0.12007297571949548,0.0,0.0,0.0,0.0,0.002137415311581679,0.0,0.0,0.0,0.00015837524266804258,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1939/2.html
1939_3,0.0,0.0027839950691543563,0.0,0.00621204502463851,0.0,0.006339465522588879,0.0,0.0,0.0,0.0,0.0,0.058104474519092966,0.08729667334778078,0.00026680564422769534,0.0,9.39172567273971e-05,0.0,0.0,0.0,0.029659714408643203,http://classic.austlii.edu.au/au/cases/cth/HCA/1939/3.html
1939_4,0.0,0.05342497622103747,0.0,0.0,0.00042907618527027717,0.0,0.0,0.0,0.0,0.0019638853174644955,0.0,0.0,0.0009189942215310327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1939/4.html
1939_5,0.0,0.0,0.0,0.0075034581795625985,0.0,0.0,0.0,0.0,0.010016630406195302,0.00016973674155614077,0.0,0.0,0.0,0.0,0.0,0.0,0.009768017516631576,0.0,0.0759532951793717,0.03452464079695038,http://classic.austlii.edu.au/au/cases/cth/HCA/1939/5.html
1939_6,0.0,0.0,0.0,0.0,0.03196742877297683,0.0,0.011050877662173149,0.0016839026954361756,0.0,0.0,0.0,0.0,0.0,0.0008150737627025462,0.0,0.050333483934348056,0.0,0.0,0.0,0.0016384748319227327,http://classic.austlii.edu.au/au/cases/cth/HCA/1939/6.html
1939_7,0.000571274804361449,0.0,0.007197297583001983,0.0,0.01991896142504715,0.0025352542855871904,0.0,0.0006300230782766576,0.0,0.0,0.019454787515781606,0.0,0.0,0.007378884081416991,0.0,0.0,0.0025735472980131105,0.08616184948011935,0.01830697215527984,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1939/7.html
